date,industrial_sector,chrobinson,spstock
2019-11-04,77.4975738525391,70.5448608398438,3078.27002
2019-11-05,77.6599197387695,71.3013916015625,3074.620117
2019-11-06,77.7076873779297,73.4215698242188,3076.780029
2019-11-07,77.9750747680664,73.9166030883789,3085.179932
2019-11-08,78.0801239013672,72.9078826904297,3093.080078
2019-11-11,78.1183242797852,71.7870712280273,3087.01001
2019-11-12,78.108772277832,70.5168380737305,3091.840088
2019-11-13,77.7840728759766,69.7042465209961,3094.040039
2019-11-14,78.0323791503906,69.7416229248047,3096.629883
2019-11-15,78.6053848266602,69.7883377075195,3120.459961
2019-11-18,78.3093185424805,70.2366485595703,3122.030029
2019-11-19,78.2424621582031,70.8904495239258,3120.179932
2019-11-20,77.6217346191406,70.572883605957,3108.459961
2019-11-21,77.5930862426758,69.6762313842773,3103.540039
2019-11-22,77.9941711425781,70.6008987426758,3110.290039
2019-11-25,78.5576248168945,71.1799697875977,3133.639893
2019-11-26,78.7868270874023,71.9645462036133,3140.52002
2019-11-27,78.7104187011719,72.6183242797852,3153.629883
2019-11-29,78.3475341796875,71.7777404785156,3140.97998
2019-12-02,77.0582885742188,72.6183242797852,3113.870117
2019-12-03,76.217887878418,71.0025177001953,3093.199951
2019-12-04,76.5139389038086,71.3481063842773,3112.76001
2019-12-05,76.5330352783203,71.2733917236328,3117.429932
2019-12-06,77.4593887329102,71.0025177001953,3145.909912
2019-12-09,77.1633529663086,71.2360229492188,3135.959961
2019-12-10,77.0678329467773,70.7970275878906,3132.52002
2019-12-11,77.5548706054688,70.8811111450195,3141.629883
2019-12-12,78.2424621582031,72.8331604003906,3168.570068
2019-12-13,78.0323791503906,71.9682159423828,3168.800049
2019-12-16,77.9941711425781,72.4383010864258,3191.449951
2019-12-17,77.9177780151367,73.1152038574219,3192.52002
2019-12-18,77.5930862426758,73.0963973999023,3191.139893
2019-12-19,77.8031768798828,72.137451171875,3205.370117
2019-12-20,78.1611557006836,72.203254699707,3221.219971
2019-12-23,78.8041915893555,72.2126770019531,3224.01001
2019-12-24,78.4874725341797,72.8989562988281,3223.379883
2019-12-26,78.6698226928711,73.2468185424805,3239.909912
2019-12-27,78.602653503418,73.2656173706055,3240.02002
2019-12-30,78.2379379272461,72.8989562988281,3221.290039
2019-12-31,78.1899490356445,73.5194549560547,3230.780029
2020-01-02,79.6679458618164,73.1716156005859,3257.850098
2020-01-03,79.5143890380859,73.0869903564453,3234.850098
2020-01-06,79.5431900024414,71.9306106567383,3246.280029
2020-01-07,79.3800277709961,73.6322784423828,3237.179932
2020-01-08,79.6487503051758,74.0835494995117,3253.050049
2020-01-09,79.9846496582031,74.6758422851563,3274.699951
2020-01-10,79.4184265136719,75.3245544433594,3265.350098
2020-01-13,80.071044921875,75.6441955566406,3288.129883
2020-01-14,80.0806427001953,76.8569869995117,3283.149902
2020-01-15,80.2054061889648,78.5022354125977,3289.290039
2020-01-16,81.0019912719727,79.0663223266602,3316.810059
2020-01-17,81.011589050293,75.9074172973633,3329.620117
2020-01-21,80.1190338134766,75.3997573852539,3320.790039
2020-01-22,79.6967468261719,75.5031814575195,3321.75
2020-01-23,80.5605087280273,75.0236968994141,3325.540039
2020-01-24,80.1862030029297,74.8544845581055,3295.469971
2020-01-27,78.6698226928711,73.7733001708984,3243.629883
2020-01-28,79.1784896850586,73.2186126708984,3276.23999
2020-01-29,79.6007690429688,69.0161666870117,3273.399902
2020-01-30,79.6871337890625,68.2922439575195,3283.659912
2020-01-31,77.8444519042969,67.8973846435547,3225.52002
2020-02-03,77.8156585693359,67.699951171875,3248.919922
2020-02-04,79.2840576171875,67.9067764282227,3297.590088
2020-02-05,80.6084899902344,68.3862609863281,3334.689941
2020-02-06,80.8676300048828,69.1759796142578,3345.780029
2020-02-07,80.2821807861328,69.928092956543,3327.709961
2020-02-10,80.7332763671875,68.5554962158203,3352.090088
2020-02-11,81.040397644043,68.3674697875977,3357.75
