date,tech_sector,apple,spstock
2020-03-26,82.3099975585938,64.6100006103516,2630.070068
2020-03-27,78.5899963378906,61.935001373291,2541.469971
2020-03-30,81.9000015258789,63.7024993896484,2626.649902
2020-03-31,80.370002746582,63.5724983215332,2584.590088
2020-04-01,76.5400009155273,60.2275009155273,2470.5
2020-04-02,78.3300018310547,61.2324981689453,2526.899902
2020-04-03,77.120002746582,60.3525009155273,2488.649902
2020-04-06,83.6999969482422,65.6175003051758,2663.679932
2020-04-07,82.9499969482422,64.8574981689453,2659.409912
2020-04-08,85.1800003051758,66.5175018310547,2749.97998
2020-04-09,85.1999969482422,66.9974975585938,2789.820068
2020-04-13,85.3899993896484,68.3125,2761.629883
2020-04-14,88.9700012207031,71.7624969482422,2846.060059
2020-04-15,87.0299987792969,71.1074981689453,2783.360107
2020-04-16,88.0899963378906,71.6725006103516,2799.550049
2020-04-17,89.2600021362305,70.6999969482422,2874.560059
2020-04-20,87.8300018310547,69.2324981689453,2823.159912
2020-04-21,84.1500015258789,67.0924987792969,2736.560059
2020-04-22,87.3899993896484,69.0250015258789,2799.310059
2020-04-23,86.7900009155273,68.7574996948242,2797.800049
2020-04-24,88.629997253418,70.7425003051758,2836.73999
2020-04-27,89.3899993896484,70.7925033569336,2878.47998
2020-04-28,88.1999969482422,69.6449966430664,2863.389893
2020-04-29,91.8199996948242,71.932502746582,2939.51001
2020-04-30,91.4100036621094,73.4499969482422,2912.429932
2020-05-01,88.9000015258789,72.2675018310547,2830.709961
2020-05-04,90.0800018310547,73.2900009155273,2842.73999
2020-05-05,91.3199996948242,74.3899993896484,2868.439941
2020-05-06,92.0299987792969,75.1575012207031,2848.419922
2020-05-07,93.4100036621094,75.9349975585938,2881.189941
2020-05-08,94.7799987792969,77.5325012207031,2929.800049
2020-05-11,95.4100036621094,78.7525024414063,2930.189941
2020-05-12,93.4400024414063,77.8525009155273,2870.120117
2020-05-13,91.8300018310547,76.9124984741211,2820
2020-05-14,93,77.3850021362305,2852.5
2020-05-15,93.4700012207031,76.9274978637695,2863.699951
2020-05-18,95.7600021362305,78.7399978637695,2953.909912
2020-05-19,95.4100036621094,78.2850036621094,2922.939941
2020-05-20,97.5,79.807502746582,2971.610107
2020-05-21,96.1399993896484,79.2125015258789,2948.51001
2020-05-22,96.4899978637695,79.7225036621094,2955.449951
2020-05-26,96.3899993896484,79.182502746582,2991.77002
2020-05-27,96.9400024414063,79.5274963378906,3036.129883
2020-05-28,96.75,79.5625,3029.72998
2020-05-29,97.9700012207031,79.4850006103516,3044.310059
2020-06-01,97.9400024414063,80.4625015258789,3055.72998
2020-06-02,98.8600006103516,80.8349990844727,3080.820068
2020-06-03,99.629997253418,81.2799987792969,3122.870117
2020-06-04,98.8099975585938,80.5800018310547,3112.350098
2020-06-05,101.410003662109,82.875,3193.929932
2020-06-08,101.919998168945,83.3649978637695,3232.389893
2020-06-09,102.400001525879,85.9974975585938,3207.179932
2020-06-10,104.110000610352,88.2099990844727,3190.139893
2020-06-11,98.1399993896484,83.9749984741211,3002.100098
2020-06-12,99.4100036621094,84.6999969482422,3041.310059
2020-06-15,100.370002746582,85.7474975585938,3066.590088
2020-06-16,102.51000213623,88.0199966430664,3124.73999
2020-06-17,102.48999786377,87.8974990844727,3113.48999
2020-06-18,102.949996948242,87.932502746582,3115.340088
2020-06-19,102.23999786377,87.4300003051758,3097.73999
2020-06-22,103.879997253418,89.7174987792969,3117.860107
2020-06-23,104.629997253418,91.6324996948242,3131.290039
2020-06-24,102.269996643066,90.0149993896484,3050.330078
2020-06-25,103.580001831055,91.2099990844727,3083.76001
2020-06-26,101.540000915527,88.4075012207031,3009.050049
2020-06-29,102.650001525879,90.4449996948242,3053.23999
2020-06-30,104.48999786377,91.1999969482422,3100.290039
2020-07-01,104.660003662109,91.0274963378906,3115.860107
2020-07-02,105.269996643066,91.0274963378906,3130.01001
2020-07-06,107.110000610352,93.4625015258789,3179.719971
2020-07-07,105.98999786377,93.1725006103516,3145.320068
2020-07-08,107.720001220703,95.3424987792969,3169.939941
2020-07-09,108.110000610352,95.7525024414063,3152.050049
2020-07-10,108.080001831055,95.9199981689453,3185.040039
2020-07-13,105.839996337891,95.4775009155273,3155.219971
2020-07-14,107.059997558594,97.057502746582,3197.52002
2020-07-15,107.639999389648,97.7249984741211,3226.560059
2020-07-16,106.309997558594,96.5224990844727,3215.570068
2020-07-17,106.830001831055,96.3274993896484,3224.72998
2020-07-20,109.559997558594,98.3574981689453,3251.840088
2020-07-21,108.459999084473,97,3257.300049
2020-07-22,109.330001831055,97.2724990844727,3276.02002
2020-07-23,106.48999786377,92.8450012207031,3235.659912
2020-07-24,105.199996948242,92.6149978637695,3215.629883
2020-07-27,106.860000610352,94.8099975585938,3239.409912
2020-07-28,105.610000610352,93.2525024414063,3218.439941
2020-07-29,107.139999389648,95.0400009155273,3258.439941
2020-07-30,107.73999786377,96.1900024414063,3246.219971
2020-07-31,110.430000305176,106.26000213623,3271.120117
2020-08-03,113.150001525879,108.9375,3294.610107
2020-08-04,113.440002441406,109.665000915527,3306.51001
2020-08-05,113.860000610352,110.0625,3327.77002
2020-08-06,115.459999084473,113.902496337891,3349.159912
2020-08-07,113.73999786377,111.112503051758,3351.280029
2020-08-10,113.419998168945,112.727500915527,3360.469971
2020-08-11,111.379997253418,109.375,3333.689941
2020-08-12,113.910003662109,113.01000213623,3380.350098
2020-08-13,113.959999084473,115.01000213623,3373.429932
2020-08-14,113.879997253418,114.907501220703,3372.850098
2020-08-17,114.639999389648,114.607498168945,3381.98999
2020-08-18,115.069999694824,115.5625,3389.780029
2020-08-19,114.930000305176,115.707496643066,3374.850098
2020-08-20,116.459999084473,118.275001525879,3385.51001
2020-08-21,117.940002441406,124.370002746582,3397.159912
2020-08-24,118.959999084473,125.857498168945,3431.280029
2020-08-25,119.559997558594,124.824996948242,3443.620117
2020-08-26,121.98999786377,126.522499084473,3478.72998
2020-08-27,122.089996337891,125.01000213623,3484.550049
2020-08-28,123.160003662109,124.807502746582,3508.01001
2020-08-31,123.550003051758,129.039993286133,3500.310059
2020-09-01,125.910003662109,134.179992675781,3526.649902
2020-09-02,127.029998779297,131.399993896484,3580.840088
2020-09-03,119.790000915527,120.879997253418,3455.060059
2020-09-04,118.120002746582,120.959999084473,3426.959961
2020-09-08,112.779998779297,112.819999694824,3331.840088
2020-09-09,116.459999084473,117.319999694824,3398.959961
2020-09-10,113.830001831055,113.48999786377,3339.189941
2020-09-11,112.959999084473,112,3340.969971
2020-09-14,115.330001831055,115.360000610352,3383.540039
2020-09-15,116.470001220703,115.540000915527,3401.199951
2020-09-16,114.669998168945,112.129997253418,3385.48999
2020-09-17,113.720001220703,110.339996337891,3357.01001
2020-09-18,111.76000213623,106.839996337891,3319.469971
2020-09-21,112.440002441406,110.080001831055,3281.060059
2020-09-22,114.220001220703,111.809997558594,3315.570068
2020-09-23,110.660003662109,107.120002746582,3236.919922
2020-09-24,111.279998779297,108.220001220703,3246.590088
2020-09-25,113.940002441406,112.279998779297,3298.459961
2020-09-28,116.120002746582,114.959999084473,3351.600098
2020-09-29,115.730003356934,114.089996337891,3335.469971
2020-09-30,116.699996948242,115.809997558594,3363
2020-10-01,117.930000305176,116.790000915527,3380.800049
2020-10-02,114.940002441406,113.019996643066,3348.419922
2020-10-05,117.459999084473,116.5,3408.600098
2020-10-06,115.639999389648,113.160003662109,3360.969971
2020-10-07,117.76000213623,115.080001831055,3419.439941
2020-10-08,118.370002746582,114.970001220703,3446.830078
2020-10-09,120.180000305176,116.970001220703,3477.139893
2020-10-12,123.459999084473,124.400001525879,3534.219971
2020-10-13,122.669998168945,121.099998474121,3511.929932
2020-10-14,122.019996643066,121.190002441406,3488.669922
2020-10-15,121.470001220703,120.709999084473,3483.340088
2020-10-16,121.120002746582,119.019996643066,3483.810059
2020-10-19,118.900001525879,115.980003356934,3426.919922
2020-10-20,119.309997558594,117.51000213623,3443.120117
2020-10-21,119.129997253418,116.870002746582,3435.560059
2020-10-22,118.569999694824,115.75,3453.48999
2020-10-23,118.440002441406,115.040000915527,3465.389893
2020-10-26,115.870002746582,115.050003051758,3400.969971
2020-10-27,116.449996948242,116.599998474121,3390.679932
2020-10-28,111.51000213623,111.199996948242,3271.030029
2020-10-29,113.370002746582,115.319999694824,3310.110107
2020-10-30,110.860000610352,108.860000610352,3269.959961
2020-11-02,111.139999389648,108.769996643066,3310.23999
2020-11-03,113.099998474121,110.440002441406,3369.159912
2020-11-04,117.5,114.949996948242,3443.439941
2020-11-05,121.150001525879,119.029998779297,3510.449951
2020-11-06,121.580001831055,118.690002441406,3509.439941
2020-11-09,120.699996948242,116.319999694824,3550.5
2020-11-10,118.449996948242,115.970001220703,3545.530029
2020-11-11,121.26000213623,119.48999786377,3572.659912
2020-11-12,120.180000305176,119.209999084473,3537.01001
2020-11-13,121.199996948242,119.26000213623,3585.149902
2020-11-16,122.370002746582,120.300003051758,3626.909912
2020-11-17,121.690002441406,119.389999389648,3609.530029
2020-11-18,120.389999389648,118.029998779297,3567.790039
2020-11-19,121.360000610352,118.639999389648,3581.870117
2020-11-20,120.110000610352,117.339996337891,3557.540039
2020-11-23,120.080001831055,113.849998474121,3577.590088
2020-11-24,121.75,115.169998168945,3635.409912
2020-11-25,122.01000213623,116.029998779297,3629.649902
2020-11-27,122.660003662109,116.589996337891,3638.350098
2020-11-30,123.480003356934,119.050003051758,3621.629883
2020-12-01,125.059997558594,122.720001220703,3662.449951
2020-12-02,124.870002746582,123.080001831055,3669.01001
2020-12-03,124.790000915527,122.940002441406,3666.719971
2020-12-04,126.040000915527,122.25,3699.120117
2020-12-07,126.400001525879,123.75,3691.959961
2020-12-08,126.809997558594,124.379997253418,3702.25
2020-12-09,124.379997253418,121.779998779297,3672.820068
2020-12-10,124.559997558594,123.23999786377,3668.100098
2020-12-11,124.300003051758,122.410003662109,3663.459961
2020-12-14,124.75,121.779998779297,3647.48999
2020-12-15,126.830001831055,127.879997253418,3694.620117
2020-12-16,127.690002441406,127.809997558594,3701.169922
2020-12-17,128.699996948242,128.699996948242,3722.47998
2020-12-18,128.25,126.660003662109,3709.409912
2020-12-21,128.080001831055,128.229995727539,3694.919922
2020-12-22,129.190002441406,131.880004882813,3687.26001
2020-12-23,128.210006713867,130.960006713867,3690.01001
2020-12-24,129.059997558594,131.970001220703,3703.060059
2020-12-28,130.520004272461,136.690002441406,3735.360107
2020-12-29,129.899993896484,134.869995117188,3727.040039
2020-12-30,129.830001831055,133.720001220703,3732.040039
2020-12-31,130.020004272461,132.690002441406,3756.070068
2021-01-04,127.900001525879,129.410003662109,3700.649902
2021-01-05,128.729995727539,131.009994506836,3726.860107
2021-01-06,126.51000213623,126.599998474121,3748.139893
2021-01-07,129.919998168945,130.919998168945,3803.790039
2021-01-08,130.759994506836,132.050003051758,3824.679932
2021-01-11,129.679992675781,128.979995727539,3799.610107
2021-01-12,129.059997558594,128.800003051758,3801.189941
2021-01-13,129.880004882813,130.889999389648,3809.840088
2021-01-14,128.740005493164,128.910003662109,3795.540039
2021-01-15,127.419998168945,127.139999389648,3768.25
2021-01-19,129.080001831055,127.830001831055,3798.909912
2021-01-20,131.639999389648,132.029998779297,3851.850098
2021-01-21,133.339996337891,136.869995117188,3853.070068
2021-01-22,132.830001831055,139.070007324219,3841.469971
2021-01-25,133.940002441406,142.919998168945,3855.360107
2021-01-26,134.029998779297,143.160003662109,3849.620117
2021-01-27,131.5,142.059997558594,3750.77002
2021-01-28,132.039993286133,137.089996337891,3787.379883
2021-01-29,128.929992675781,131.960006713867,3714.23999
2021-02-01,132.160003662109,134.139999389648,3773.860107
2021-02-02,133.949996948242,134.990005493164,3826.310059
2021-02-03,133.490005493164,133.940002441406,3830.169922
2021-02-04,135.619995117188,137.389999389648,3871.73999
2021-02-05,135.320007324219,136.759994506836,3886.830078
2021-02-08,136.740005493164,136.910003662109,3915.590088
2021-02-09,136.580001831055,136.009994506836,3911.22998
2021-02-10,136.380004882813,135.389999389648,3909.879883
2021-02-11,137.880004882813,135.130004882813,3916.379883
2021-02-12,138.589996337891,135.369995117188,3934.830078
2021-02-16,138.139999389648,133.190002441406,3932.590088
2021-02-17,136.919998168945,130.839996337891,3931.330078
2021-02-18,136.25,129.710006713867,3913.969971
2021-02-19,136.050003051758,129.869995117188,3906.709961
2021-02-22,133.050003051758,126,3876.5
2021-02-23,132.679992675781,125.860000610352,3881.370117
2021-02-24,134.710006713867,125.349998474121,3925.429932
2021-02-25,130,120.98999786377,3829.340088
2021-02-26,130.690002441406,121.26000213623,3811.149902
2021-03-01,134.899993896484,127.790000915527,3901.820068
2021-03-02,132.759994506836,125.120002746582,3870.290039
2021-03-03,129.419998168945,122.059997558594,3819.719971
2021-03-04,126.559997558594,120.129997253418,3768.469971
2021-03-05,128.949996948242,121.419998168945,3841.939941
2021-03-08,125.830001831055,116.360000610352,3821.350098
2021-03-09,130.110000610352,121.089996337891,3875.439941
2021-03-10,129.589996337891,119.980003356934,3898.810059
2021-03-11,132.360000610352,121.959999084473,3939.340088
2021-03-12,131.410003662109,121.029998779297,3943.340088
2021-03-15,132.809997558594,123.98999786377,3968.939941
2021-03-16,133.809997558594,125.569999694824,3962.709961
2021-03-17,133.699996948242,124.76000213623,3974.120117
2021-03-18,129.990005493164,120.529998779297,3915.459961
2021-03-19,129.600006103516,119.98999786377,3913.100098
2021-03-22,131.869995117188,123.389999389648,3940.590088
2021-03-23,131.050003051758,122.540000915527,3910.52002
2021-03-24,129.460006713867,120.089996337891,3889.139893
2021-03-25,129.380004882813,120.589996337891,3909.52002
2021-03-26,132.669998168945,121.209999084473,3974.540039
2021-03-29,131.979995727539,121.389999389648,3971.090088
2021-03-30,130.729995727539,119.900001525879,3958.550049
2021-03-31,132.809997558594,122.150001525879,3972.889893
2021-04-01,135.479995727539,123,4019.870117
2021-04-05,138.279998779297,125.900001525879,4077.909912
2021-04-06,137.690002441406,126.209999084473,4073.939941
2021-04-07,138.419998168945,127.900001525879,4079.949951
2021-04-08,140.419998168945,130.360000610352,4097.169922
2021-04-09,141.770004272461,133,4128.799805
2021-04-12,141.089996337891,131.240005493164,4127.990234
2021-04-13,142.419998168945,134.429992675781,4141.589844
2021-04-14,140.910003662109,132.029998779297,4124.660156
2021-04-15,143.330001831055,134.5,4170.419922
2021-04-16,143.300003051758,134.160003662109,4185.470215
2021-04-19,142.110000610352,134.839996337891,4163.259766
2021-04-20,140.850006103516,133.110000610352,4134.939941
2021-04-21,142.270004272461,133.5,4173.419922
2021-04-22,140.600006103516,131.940002441406,4134.97998
2021-04-23,142.699996948242,134.320007324219,4180.169922
2021-04-26,143.429992675781,134.720001220703,4187.620117
2021-04-27,143.080001831055,134.389999389648,4186.720215
2021-04-28,141.75,133.580001831055,4183.180176
2021-04-29,141.630004882813,133.479995727539,4211.470215
2021-04-30,139.699996948242,131.460006713867,4181.169922
2021-05-03,139.309997558594,132.539993286133,4192.660156
