date,consumer_staples,kellogg,spstock
2019-05-22,57.75,56.8300018310547,2856.27002
2019-05-23,57.7299995422363,57.0900001525879,2822.23999
2019-05-24,57.5200004577637,56.560001373291,2826.060059
2019-05-28,56.5800018310547,54.560001373291,2802.389893
2019-05-29,56.1699981689453,52.7999992370605,2783.02002
2019-05-30,56.4099998474121,52.0900001525879,2788.860107
2019-05-31,55.6100006103516,52.560001373291,2752.060059
2019-06-03,56.310001373291,53.7999992370605,2744.449951
2019-06-04,56.8199996948242,54.5999984741211,2803.27002
2019-06-05,57.4700012207031,55.0099983215332,2826.149902
2019-06-06,58.0699996948242,55.7700004577637,2843.48999
2019-06-07,58.6300010681152,55.9900016784668,2873.340088
2019-06-10,58.6500015258789,54.7700004577637,2886.72998
2019-06-11,58.8400001525879,55.6599998474121,2885.719971
2019-06-12,58.9300003051758,56.2200012207031,2879.840088
2019-06-13,59.060001373291,56.6100006103516,2891.639893
2019-06-14,59.0900001525879,56.6300010681152,2886.97998
2019-06-17,58.9199981689453,56.5499992370605,2889.669922
2019-06-18,58.5999984741211,55.5,2917.75
2019-06-19,58.8400001525879,55.060001373291,2926.459961
2019-06-20,59.3600006103516,55.189998626709,2954.179932
2019-06-21,58.7200012207031,55.5900001525879,2950.459961
2019-06-24,58.8699989318848,55.7900009155273,2945.350098
2019-06-25,58.8400001525879,54.5299987792969,2917.379883
2019-06-26,58,53.4500007629395,2913.780029
2019-06-27,58.1100006103516,53.189998626709,2924.919922
2019-06-28,58.0699996948242,53.5699996948242,2941.76001
2019-07-01,58.4199981689453,53.3800010681152,2964.330078
2019-07-02,58.9300003051758,53.310001373291,2973.01001
2019-07-03,59.6599998474121,56.6699981689453,2995.820068
2019-07-05,59.4000015258789,55.7700004577637,2990.409912
2019-07-08,59.4799995422363,55.4300003051758,2975.949951
2019-07-09,59.1300010681152,54.8499984741211,2979.629883
2019-07-10,59.5099983215332,54.7799987792969,2993.070068
2019-07-11,59.6599998474121,54.5999984741211,2999.909912
2019-07-12,59.8300018310547,54.5499992370605,3013.77002
2019-07-15,59.9700012207031,55,3014.300049
2019-07-16,59.9900016784668,55.2200012207031,3004.040039
2019-07-17,59.9199981689453,56,2984.419922
2019-07-18,60.3199996948242,56.9799995422363,2995.110107
2019-07-19,59.939998626709,56.5800018310547,2976.610107
2019-07-22,59.5900001525879,56.5400009155273,2985.030029
2019-07-23,60.0200004577637,58.2099990844727,3005.469971
2019-07-24,59.6199989318848,58.2599983215332,3019.560059
2019-07-25,59.7000007629395,58.3699989318848,3003.669922
2019-07-26,60.3699989318848,58.7299995422363,3025.860107
2019-07-29,60.4799995422363,58.4199981689453,3020.969971
2019-07-30,60.6599998474121,58.560001373291,3013.179932
2019-07-31,59.4300003051758,58.2200012207031,2980.379883
2019-08-01,59.2200012207031,63.6300010681152,2953.560059
2019-08-02,59.2299995422363,63.4000015258789,2932.050049
2019-08-05,57.689998626709,61.75,2844.73999
2019-08-06,58.2099990844727,61.6599998474121,2881.77002
2019-08-07,58.8899993896484,61.5,2883.97998
2019-08-08,59.6500015258789,62.4900016784668,2938.090088
2019-08-09,59.3199996948242,62.1800003051758,2918.649902
2019-08-12,58.9199981689453,61.6199989318848,2882.699951
2019-08-13,59.5900001525879,62.7000007629395,2926.320068
2019-08-14,58.6500015258789,61.5499992370605,2840.600098
2019-08-15,59.5299987792969,63.5200004577637,2847.600098
2019-08-16,60.2099990844727,63.7799987792969,2888.679932
2019-08-19,60.810001373291,64.4300003051758,2923.649902
2019-08-20,60.1500015258789,63.2299995422363,2900.51001
2019-08-21,60.310001373291,63.3499984741211,2924.429932
2019-08-22,60.6300010681152,63.8699989318848,2922.949951
2019-08-23,59.6199989318848,63.25,2847.110107
2019-08-26,60.3600006103516,63.6500015258789,2878.379883
2019-08-27,60.189998626709,62.0999984741211,2869.159912
2019-08-28,60.7700004577637,62.5099983215332,2887.939941
2019-08-29,60.7999992370605,62.9599990844727,2924.580078
2019-08-30,60.7200012207031,62.7999992370605,2926.459961
2019-09-03,61.0699996948242,63.7000007629395,2906.27002
2019-09-04,61.6199989318848,63.3400001525879,2937.780029
2019-09-05,61.2400016784668,62.8400001525879,2976
2019-09-06,61.439998626709,64.2200012207031,2978.709961
2019-09-09,61.2999992370605,64.1699981689453,2978.429932
2019-09-10,60.9199981689453,62.9300003051758,2979.389893
2019-09-11,61.1399993896484,63.7900009155273,3000.929932
2019-09-12,61.3899993896484,63.7000007629395,3009.570068
2019-09-13,61.0400009155273,63.3499984741211,3007.389893
2019-09-16,60.4500007629395,63.7799987792969,2997.959961
2019-09-17,60.7799987792969,64.1500015258789,3005.699951
2019-09-18,60.8800010681152,63.6100006103516,3006.72998
2019-09-19,60.8699989318848,63.7400016784668,3006.790039
2019-09-20,60.3199996948242,63.7299995422363,2992.070068
2019-09-23,60.560001373291,63.2799987792969,2991.780029
2019-09-24,60.810001373291,63.9000015258789,2966.600098
2019-09-25,60.8499984741211,64.0599975585938,2984.870117
2019-09-26,61.189998626709,64.2099990844727,2977.620117
2019-09-27,61.1199989318848,64.0999984741211,2961.790039
2019-09-30,61.4199981689453,64.3499984741211,2976.73999
2019-10-01,61.2599983215332,63.0999984741211,2940.25
2019-10-02,60.0299987792969,61.9900016784668,2887.610107
2019-10-03,60.4500007629395,62.4099998474121,2910.629883
2019-10-04,61.4000015258789,62.8300018310547,2952.01001
2019-10-07,60.9000015258789,62.6800003051758,2938.790039
2019-10-08,60.3199996948242,61.8400001525879,2893.060059
2019-10-09,60.7799987792969,62.1199989318848,2919.399902
2019-10-10,60.9000015258789,62.3699989318848,2938.129883
2019-10-11,60.8400001525879,62.1300010681152,2970.27002
2019-10-14,60.5400009155273,62.3899993896484,2966.149902
2019-10-15,60.2799987792969,61.9300003051758,2995.679932
2019-10-16,60.3400001525879,61.3300018310547,2989.689941
2019-10-17,60.6199989318848,62.2099990844727,2997.949951
2019-10-18,60.7400016784668,61.939998626709,2986.199951
2019-10-21,60.939998626709,62.5,3006.719971
2019-10-22,60.9599990844727,62.0800018310547,2995.98999
2019-10-23,61.2400016784668,62.2099990844727,3004.52002
2019-10-24,61.4500007629395,61.6599998474121,3010.290039
2019-10-25,61.0900001525879,60.8899993896484,3022.550049
2019-10-28,60.9700012207031,61.060001373291,3039.419922
2019-10-29,60.9700012207031,62.8699989318848,3036.889893
2019-10-30,61.25,63.8800010681152,3046.77002
2019-10-31,61.1599998474121,63.5299987792969,3037.560059
2019-11-01,61.1500015258789,63.6800003051758,3066.909912
2019-11-04,60.560001373291,63.560001373291,3078.27002
2019-11-05,60.7599983215332,63.5200004577637,3074.620117
2019-11-06,61.0099983215332,64.4100036621094,3076.780029
2019-11-07,60.7999992370605,63.7299995422363,3085.179932
2019-11-08,60.7599983215332,63.9900016784668,3093.080078
2019-11-11,60.6699981689453,63.4700012207031,3087.01001
2019-11-12,60.8699989318848,63.9700012207031,3091.840088
2019-11-13,61.3300018310547,64.4100036621094,3094.040039
2019-11-14,61.310001373291,64.0500030517578,3096.629883
2019-11-15,61.3300018310547,64.6600036621094,3120.459961
2019-11-18,61.6500015258789,65.4300003051758,3122.030029
2019-11-19,61.5699996948242,65.3199996948242,3120.179932
2019-11-20,61.7099990844727,65.379997253418,3108.459961
2019-11-21,61.4000015258789,64.7200012207031,3103.540039
2019-11-22,61.2999992370605,64.5100021362305,3110.290039
2019-11-25,61.3699989318848,64.3399963378906,3133.639893
2019-11-26,61.8699989318848,65.4899978637695,3140.52002
2019-11-27,62.0200004577637,65.6100006103516,3153.629883
2019-11-29,62,65.120002746582,3140.97998
2019-12-02,62.1399993896484,65.4199981689453,3113.870117
2019-12-03,62.0400009155273,65.6500015258789,3093.199951
2019-12-04,62.4500007629395,65.7300033569336,3112.76001
2019-12-05,62.4300003051758,65.75,3117.429932
2019-12-06,62.6699981689453,66.2200012207031,3145.909912
2019-12-09,62.7200012207031,66.5400009155273,3135.959961
2019-12-10,62.5200004577637,66.6399993896484,3132.52002
2019-12-11,62.6100006103516,66.1500015258789,3141.629883
2019-12-12,62.560001373291,66.1900024414063,3168.570068
2019-12-13,62.7799987792969,66.25,3168.800049
2019-12-16,63,66.2799987792969,3191.449951
2019-12-17,62.9000015258789,66.0999984741211,3192.52002
2019-12-18,62.7999992370605,66.4800033569336,3191.139893
2019-12-19,63.1399993896484,66.7799987792969,3205.370117
2019-12-20,63.0999984741211,68.6399993896484,3221.219971
2019-12-23,62.8300018310547,68.7799987792969,3224.01001
2019-12-24,62.9099998474121,68.9300003051758,3223.379883
2019-12-26,62.9700012207031,68.6600036621094,3239.909912
2019-12-27,63.25,69.1600036621094,3240.02002
2019-12-30,62.9199981689453,68.7799987792969,3221.290039
2019-12-31,62.9799995422363,69.1600036621094,3230.780029
2020-01-02,62.4799995422363,67.6399993896484,3257.850098
2020-01-03,62.3800010681152,68,3234.850098
2020-01-06,62.5099983215332,67.9400024414063,3246.280029
2020-01-07,62.0299987792969,68.8099975585938,3237.179932
2020-01-08,62.2599983215332,68.8899993896484,3253.050049
2020-01-09,62.7000007629395,69.1399993896484,3274.699951
2020-01-10,62.6599998474121,69.2699966430664,3265.350098
2020-01-13,63.0699996948242,69.7099990844727,3288.129883
2020-01-14,63.0900001525879,70,3283.149902
2020-01-15,63.5400009155273,70.2699966430664,3289.290039
2020-01-16,63.7099990844727,70.7399978637695,3316.810059
2020-01-17,63.8199996948242,70.879997253418,3329.620117
2020-01-21,64.0400009155273,70.5999984741211,3320.790039
2020-01-22,64.0899963378906,70.2600021362305,3321.75
2020-01-23,64.0299987792969,70.4400024414063,3325.540039
2020-01-24,63.5900001525879,69.3399963378906,3295.469971
2020-01-27,63.3899993896484,69.0299987792969,3243.629883
2020-01-28,63.4700012207031,68.9800033569336,3276.23999
2020-01-29,63.1500015258789,68.4300003051758,3273.399902
2020-01-30,63.9000015258789,68.879997253418,3283.659912
2020-01-31,63.1800003051758,68.2099990844727,3225.52002
2020-02-03,63.1800003051758,68.8399963378906,3248.919922
2020-02-04,63.560001373291,68.6800003051758,3297.590088
2020-02-05,64.0699996948242,69.3600006103516,3334.689941
2020-02-06,64.1800003051758,63.4599990844727,3345.780029
2020-02-07,64.2600021362305,64.1699981689453,3327.709961
2020-02-10,64.5299987792969,65.3399963378906,3352.090088
2020-02-11,64.2900009155273,66.2699966430664,3357.75
2020-02-12,64.2600021362305,66.1800003051758,3379.449951
2020-02-13,64.6399993896484,67.1399993896484,3373.939941
2020-02-14,64.7900009155273,67.7099990844727,3380.159912
2020-02-18,64.5599975585938,67.1500015258789,3370.290039
2020-02-19,64.4899978637695,66.3000030517578,3386.149902
2020-02-20,64.5400009155273,65.6699981689453,3373.22998
2020-02-21,64.6500015258789,65.5199966430664,3337.75
2020-02-24,63.1599998474121,64.5,3225.889893
2020-02-25,62.0200004577637,63.3899993896484,3128.209961
2020-02-26,61.6699981689453,62.7700004577637,3116.389893
2020-02-27,59.1599998474121,61.0200004577637,2978.76001
2020-02-28,57.9900016784668,60.4700012207031,2954.219971
2020-03-02,61.0900001525879,63.1399993896484,3090.22998
2020-03-03,60.2599983215332,62.6500015258789,3003.370117
2020-03-04,63.2200012207031,64.5500030517578,3130.120117
2020-03-05,62.0299987792969,63.6599998474121,3023.939941
2020-03-06,61.5400009155273,63.189998626709,2972.370117
2020-03-09,58.8600006103516,62.4099998474121,2746.560059
2020-03-10,60.5499992370605,62.8899993896484,2882.22998
2020-03-11,57.5800018310547,61.689998626709,2741.379883
2020-03-12,52.1699981689453,58.189998626709,2480.639893
2020-03-13,56.6100006103516,63.6599998474121,2711.02002
2020-03-16,52.7700004577637,62.560001373291,2386.129883
2020-03-17,57.2200012207031,69.2200012207031,2529.189941
2020-03-18,55.75,68.9599990844727,2398.100098
2020-03-19,53.8899993896484,61.4300003051758,2409.389893
2020-03-20,50.4000015258789,55.810001373291,2304.919922
2020-03-23,48.6300010681152,53.560001373291,2237.399902
2020-03-24,51.1100006103516,56.2700004577637,2447.330078
2020-03-25,50.9700012207031,56.1699981689453,2475.560059
2020-03-26,53.7599983215332,58.7599983215332,2630.070068
2020-03-27,53.5099983215332,59.4700012207031,2541.469971
2020-03-30,55.5999984741211,60.9099998474121,2626.649902
2020-03-31,54.4700012207031,59.9900016784668,2584.590088
2020-04-01,53.5499992370605,61.0900001525879,2470.5
2020-04-02,54.9199981689453,61.3199996948242,2526.899902
2020-04-03,55.3499984741211,63.5800018310547,2488.649902
2020-04-06,57.4099998474121,63.5099983215332,2663.679932
2020-04-07,56.75,62.5499992370605,2659.409912
2020-04-08,57.5900001525879,61.4599990844727,2749.97998
2020-04-09,58.1300010681152,62.7400016784668,2789.820068
2020-04-13,57.7000007629395,62.7999992370605,2761.629883
2020-04-14,60.1500015258789,63.6199989318848,2846.060059
2020-04-15,59.2000007629395,62.9500007629395,2783.360107
2020-04-16,59.5900001525879,64.129997253418,2799.550049
2020-04-17,60.5,65.0199966430664,2874.560059
2020-04-20,59.310001373291,66.25,2823.159912
2020-04-21,58.0499992370605,65.5199966430664,2736.560059
2020-04-22,58.6100006103516,64.6800003051758,2799.310059
2020-04-23,58.0900001525879,64.5,2797.800049
2020-04-24,58.7099990844727,64.0999984741211,2836.73999
2020-04-27,58.8800010681152,65.0999984741211,2878.47998
2020-04-28,59.2099990844727,65.7600021362305,2863.389893
2020-04-29,58.9599990844727,64.9000015258789,2939.51001
2020-04-30,58.2599983215332,65.5,2912.429932
2020-05-01,57.6199989318848,64.8600006103516,2830.709961
2020-05-04,57.5900001525879,63.6699981689453,2842.73999
2020-05-05,57.6399993896484,63.2400016784668,2868.439941
2020-05-06,57.0099983215332,64.0899963378906,2848.419922
2020-05-07,56.8499984741211,62.689998626709,2881.189941
2020-05-08,58.1199989318848,63.6800003051758,2929.800049
2020-05-11,58.0400009155273,63.2599983215332,2930.189941
2020-05-12,57.5499992370605,63.5299987792969,2870.120117
2020-05-13,57.0299987792969,64.1699981689453,2820
2020-05-14,56.8899993896484,63.6500015258789,2852.5
2020-05-15,57.3899993896484,64.0699996948242,2863.699951
2020-05-18,58.2999992370605,63.75,2953.909912
2020-05-19,57.2299995422363,62.4300003051758,2922.939941
2020-05-20,57.9099998474121,62.4799995422363,2971.610107
2020-05-21,57.2700004577637,61.3699989318848,2948.51001
2020-05-22,57.4700012207031,62.0900001525879,2955.449951
2020-05-26,57.7799987792969,62.1199989318848,2991.77002
2020-05-27,58.6500015258789,64.6100006103516,3036.129883
2020-05-28,59.1699981689453,65.4199981689453,3029.72998
2020-05-29,59.2299995422363,65.3099975585938,3044.310059
2020-06-01,59.6399993896484,66.1100006103516,3055.72998
2020-06-02,59.7999992370605,66.8099975585938,3080.820068
2020-06-03,59.8800010681152,65.4300003051758,3122.870117
2020-06-04,59.5900001525879,64.7099990844727,3112.350098
2020-06-05,60.4199981689453,65.620002746582,3193.929932
2020-06-08,61.0699996948242,67.1699981689453,3232.389893
2020-06-09,60.5699996948242,66.1999969482422,3207.179932
2020-06-10,60.4000015258789,66.5199966430664,3190.139893
2020-06-11,58.1100006103516,63.7700004577637,3002.100098
2020-06-12,58.1199989318848,63.5900001525879,3041.310059
2020-06-15,58.7900009155273,65.4899978637695,3066.590088
2020-06-16,59.7099990844727,66.6800003051758,3124.73999
2020-06-17,59.6199989318848,67.0800018310547,3113.48999
2020-06-18,59.9300003051758,67.75,3115.340088
2020-06-19,59.6199989318848,67.7799987792969,3097.73999
2020-06-22,58.9900016784668,66.6999969482422,3117.860107
2020-06-23,58.9000015258789,66.3199996948242,3131.290039
2020-06-24,57.9099998474121,64.879997253418,3050.330078
2020-06-25,58.3199996948242,65.5100021362305,3083.76001
2020-06-26,57.1300010681152,63.8600006103516,3009.050049
2020-06-29,58.2099990844727,65.0800018310547,3053.23999
2020-06-30,58.6399993896484,66.0599975585938,3100.290039
2020-07-01,58.689998626709,65.9300003051758,3115.860107
2020-07-02,58.9900016784668,66.3099975585938,3130.01001
2020-07-06,59.2799987792969,66.1999969482422,3179.719971
2020-07-07,59.8199996948242,66.6100006103516,3145.320068
2020-07-08,59.6699981689453,66.6100006103516,3169.939941
2020-07-09,59.2000007629395,65.9000015258789,3152.050049
2020-07-10,60.2900009155273,67.1900024414063,3185.040039
2020-07-13,60.2000007629395,66.9499969482422,3155.219971
2020-07-14,61.0800018310547,68.4000015258789,3197.52002
2020-07-15,61.1300010681152,68.0899963378906,3226.560059
2020-07-16,61.2599983215332,68.2399978637695,3215.570068
2020-07-17,61.5900001525879,68.629997253418,3224.72998
2020-07-20,60.9700012207031,67.4199981689453,3251.840088
2020-07-21,61.5,67.6699981689453,3257.300049
2020-07-22,61.9900016784668,67.4599990844727,3276.02002
2020-07-23,62.2099990844727,68.4100036621094,3235.659912
2020-07-24,62.1300010681152,68.6800003051758,3215.629883
2020-07-27,62.439998626709,69.9700012207031,3239.409912
2020-07-28,62.6699981689453,70.9100036621094,3218.439941
2020-07-29,62.7599983215332,70.9400024414063,3258.439941
2020-07-30,62.7599983215332,70.5899963378906,3246.219971
2020-07-31,62.7000007629395,68.9899978637695,3271.120117
2020-08-03,62.5299987792969,69.3499984741211,3294.610107
2020-08-04,63.310001373291,69.7099990844727,3306.51001
2020-08-05,63.1800003051758,69.2600021362305,3327.77002
2020-08-06,63.1699981689453,69.2300033569336,3349.159912
2020-08-07,63.5099983215332,69.5199966430664,3351.280029
2020-08-10,63.8400001525879,69.0199966430664,3360.469971
2020-08-11,63.4000015258789,68.129997253418,3333.689941
2020-08-12,64.2200012207031,69.2799987792969,3380.350098
2020-08-13,64.1699981689453,69.0199966430664,3373.429932
2020-08-14,64.1600036621094,69.0999984741211,3372.850098
2020-08-17,64.5199966430664,69.6800003051758,3381.98999
2020-08-18,64.7799987792969,70.1100006103516,3389.780029
2020-08-19,64.2699966430664,68.8499984741211,3374.850098
2020-08-20,64.1399993896484,68.7399978637695,3385.51001
2020-08-21,64.3000030517578,68.8899993896484,3397.159912
2020-08-24,64.8499984741211,69.5800018310547,3431.280029
2020-08-25,64.7099990844727,69.4899978637695,3443.620117
2020-08-26,64.7900009155273,70.379997253418,3478.72998
2020-08-27,65.1900024414063,70.4599990844727,3484.550049
2020-08-28,65.7699966430664,70.5400009155273,3508.01001
2020-08-31,65.5800018310547,70.9100036621094,3500.310059
2020-09-01,65.6500015258789,69.2399978637695,3526.649902
2020-09-02,66.8399963378906,70.4199981689453,3580.840088
2020-09-03,65.6900024414063,69.9400024414063,3455.060059
2020-09-04,65.5400009155273,69.2200012207031,3426.959961
2020-09-08,64.1600036621094,66.3399963378906,3331.840088
2020-09-09,65.0899963378906,66.5299987792969,3398.959961
2020-09-10,64.2900009155273,66,3339.189941
2020-09-11,64.6500015258789,65.4400024414063,3340.969971
2020-09-14,65.0699996948242,65.4199981689453,3383.540039
2020-09-15,64.9800033569336,65.629997253418,3401.199951
2020-09-16,64.6900024414063,63.9300003051758,3385.48999
2020-09-17,64.2799987792969,63.5099983215332,3357.01001
2020-09-18,63.689998626709,62.9199981689453,3319.469971
2020-09-21,62.8300018310547,62.7200012207031,3281.060059
2020-09-22,63.2000007629395,62.6699981689453,3315.570068
2020-09-23,62.25,61.1300010681152,3236.919922
2020-09-24,62.7099990844727,62.6500015258789,3246.590088
2020-09-25,63.0400009155273,63.0800018310547,3298.459961
2020-09-28,63.75,63.3800010681152,3351.600098
2020-09-29,63.3300018310547,63.439998626709,3335.469971
2020-09-30,64.0999984741211,64.5899963378906,3363
2020-10-01,64.4599990844727,64.379997253418,3380.800049
2020-10-02,64.0999984741211,64.7099990844727,3348.419922
2020-10-05,64.5299987792969,65.4499969482422,3408.600098
2020-10-06,64.1100006103516,65.1600036621094,3360.969971
2020-10-07,64.8000030517578,64.8600006103516,3419.439941
2020-10-08,65.2300033569336,65.2200012207031,3446.830078
2020-10-09,65.7399978637695,65.8499984741211,3477.139893
2020-10-12,66.5,66.3099975585938,3534.219971
2020-10-13,66.4499969482422,66.8199996948242,3511.929932
2020-10-14,66.1100006103516,66.8600006103516,3488.669922
2020-10-15,66.1500015258789,67.1399993896484,3483.340088
2020-10-16,66.1699981689453,67.0999984741211,3483.810059
2020-10-19,65.3099975585938,66.6900024414063,3426.919922
2020-10-20,65.2399978637695,66.25,3443.120117
2020-10-21,65.3000030517578,65.9700012207031,3435.560059
2020-10-22,65.2699966430664,66.3600006103516,3453.48999
2020-10-23,65.3899993896484,66.7600021362305,3465.389893
2020-10-26,64.5500030517578,65.6999969482422,3400.969971
2020-10-27,64.379997253418,64.9300003051758,3390.679932
2020-10-28,62.5,63.4900016784668,3271.030029
2020-10-29,62.4799995422363,63.0800018310547,3310.110107
2020-10-30,62.2599983215332,62.8899993896484,3269.959961
2020-11-02,63.25,63.939998626709,3310.23999
2020-11-03,64.2900009155273,64.379997253418,3369.159912
2020-11-04,64.3199996948242,63.5800018310547,3443.439941
2020-11-05,64.7900009155273,64.3000030517578,3510.449951
2020-11-06,65.0899963378906,64.3499984741211,3509.439941
2020-11-09,64.9400024414063,62.9599990844727,3550.5
2020-11-10,66.2200012207031,64.1900024414063,3545.530029
2020-11-11,66.7900009155273,65.5999984741211,3572.659912
2020-11-12,66.6100006103516,65.0999984741211,3537.01001
2020-11-13,67.5299987792969,65.7600021362305,3585.149902
2020-11-16,68.1500015258789,66.5800018310547,3626.909912
2020-11-17,67.6699981689453,66.3199996948242,3609.530029
2020-11-18,66.7399978637695,65.0199966430664,3567.790039
2020-11-19,66.9199981689453,65.2099990844727,3581.870117
2020-11-20,66.5,65.0100021362305,3557.540039
2020-11-23,66.5199966430664,63.6699981689453,3577.590088
2020-11-24,66.9700012207031,62.4700012207031,3635.409912
2020-11-25,66.9300003051758,63.2599983215332,3629.649902
2020-11-27,66.9199981689453,63.4799995422363,3638.350098
2020-11-30,66.9100036621094,63.9099998474121,3621.629883
2020-12-01,67.5,63.6800003051758,3662.449951
2020-12-02,66.9400024414063,62.7200012207031,3669.01001
2020-12-03,67.1100006103516,63,3666.719971
2020-12-04,67.629997253418,62.3699989318848,3699.120117
2020-12-07,67.370002746582,61.9500007629395,3691.959961
2020-12-08,67.7399978637695,62.5499992370605,3702.25
2020-12-09,67.4700012207031,62,3672.820068
2020-12-10,67.1699981689453,61.9799995422363,3668.100098
