date,opening,high,low,closing,adj_closing,volume
2019-01-02,56.7799987792969,57.0999984741211,56.1100006103516,56.6399993896484,49.8218879699707,2245900
2019-01-03,56.5499992370605,57.0999984741211,56.2799987792969,56.7400016784668,49.9098472595215,1689300
2019-01-04,56.8199996948242,57.6100006103516,56.6699981689453,57.2999992370605,50.4024353027344,1897000
2019-01-07,57.0800018310547,57.7599983215332,56.7599983215332,57.5699996948242,50.6399345397949,1930100
2019-01-08,57.5499992370605,58,57.2299995422363,57.8899993896484,50.9214134216309,2168100
2019-01-09,57.8199996948242,58.5299987792969,57.7000007629395,57.9500007629395,50.974193572998,2497600
2019-01-10,58,58.4599990844727,57.6699981689453,58.2900009155273,51.273265838623,2080700
2019-01-11,58.5,58.6500015258789,57.9300003051758,58.5800018310547,51.5283508300781,1432700
2019-01-14,58.3800010681152,58.75,58.0499992370605,58.5400009155273,51.4931716918945,2450900
2019-01-15,58.6300010681152,59.4199981689453,58.6199989318848,59.310001373291,52.170482635498,1437900
2019-01-16,59.1599998474121,59.4000015258789,58.8899993896484,59.1199989318848,52.0033493041992,1936400
2019-01-17,58.939998626709,59.5200004577637,58.6300010681152,59.2799987792969,52.1440887451172,1365400
2019-01-18,59.5400009155273,59.9500007629395,59.25,59.4300003051758,52.2760353088379,2403700
2019-01-22,59.3600006103516,59.5999984741211,58.1399993896484,58.7000007629395,51.633918762207,2260800
2019-01-23,58.7099990844727,59.25,58.5999984741211,59.1300010681152,52.0121612548828,3072100
2019-01-24,58.2599983215332,58.2700004577637,57.439998626709,57.6599998474121,50.7191009521484,2732800
2019-01-25,57.7999992370605,58.2799987792969,57.6599998474121,57.7799987792969,50.824649810791,1728500
2019-01-28,57.75,58.1399993896484,57.2799987792969,58.1199989318848,51.1237297058105,1679400
2019-01-29,57.9799995422363,58.3600006103516,57.8600006103516,58.2299995422363,51.2204895019531,1758700
2019-01-30,58.1199989318848,58.689998626709,57.7599983215332,57.8300018310547,50.8686408996582,3763200
2019-01-31,57.8499984741211,59.060001373291,57.8300018310547,59.0099983215332,51.9065895080566,3060500
2019-02-01,59.2099990844727,59.4099998474121,58.0999984741211,58.7000007629395,51.633918762207,2316400
