Date,Open,High,Low,Close,Adj Close,Volume
2019-03-05,88.9000015258789,89.12000274658203,87.95999908447266,88.83000183105469,81.95673370361328,903100
2019-03-06,88.98999786376953,89.30999755859375,87.5199966430664,87.98999786376953,81.18172454833984,893600
2019-03-07,87.68000030517578,88.19999694824219,86.87000274658203,87.47000122070312,80.70195770263672,960200
2019-03-08,86.94000244140625,87.58999633789062,86.1500015258789,87.44000244140625,80.67428588867188,563800
2019-03-11,87.33000183105469,88.91000366210938,87.16999816894531,88.87000274658203,81.99364471435547,777000
2019-03-12,89.08000183105469,89.69999694824219,88.22000122070312,88.75,81.8829116821289,592300
2019-03-13,89.0,89.80999755859375,88.3499984741211,89.08000183105469,82.1874008178711,735200
2019-03-14,89.4000015258789,89.8499984741211,88.75,89.33999633789062,82.4272689819336,750500
2019-03-15,89.33999633789062,90.12999725341797,88.69000244140625,89.0,82.11358642578125,1289100
2019-03-18,89.0,90.08999633789062,88.83999633789062,90.08999633789062,83.11923217773438,732400
2019-03-19,90.13999938964844,90.20999908447266,88.05000305175781,88.30999755859375,81.47697448730469,961100
2019-03-20,87.9000015258789,88.62999725341797,86.44999694824219,86.63999938964844,79.93620300292969,756100
2019-03-21,86.47000122070312,87.5,86.04000091552734,87.27999877929688,80.52666473388672,763500
2019-03-22,86.94999694824219,86.94999694824219,84.63999938964844,84.68000030517578,78.12786865234375,1094900
2019-03-25,84.56999969482422,84.8499984741211,82.94999694824219,83.43000030517578,76.97457122802734,1619100
2019-03-26,83.91000366210938,85.63999938964844,83.16000366210938,85.54000091552734,78.92131805419922,1645500
2019-03-27,85.5999984741211,86.41000366210938,85.05000305175781,85.81999969482422,79.17962646484375,1027300
2019-03-28,85.9000015258789,86.8499984741211,85.7300033569336,86.27999877929688,79.60404968261719,910300
2019-03-29,86.55000305175781,87.05000305175781,86.3499984741211,86.98999786376953,80.25910949707031,1273400
2019-04-01,87.62000274658203,88.47000122070312,87.19999694824219,88.30000305175781,81.46775817871094,695500
2019-04-02,88.58999633789062,88.93000030517578,87.97000122070312,88.48999786376953,81.64305114746094,1268600
2019-04-03,88.94999694824219,90.33000183105469,88.5,88.69999694824219,81.83678436279297,1178100
2019-04-04,88.95999908447266,90.33000183105469,88.91999816894531,89.2300033569336,82.3257827758789,659300
2019-04-05,89.31999969482422,89.91999816894531,89.0199966430664,89.45999908447266,82.53799438476562,476200
2019-04-08,89.36000061035156,90.0,89.05000305175781,89.62000274658203,82.68562316894531,624200
2019-04-09,89.16000366210938,89.43000030517578,88.44999694824219,89.2300033569336,82.3257827758789,673100
2019-04-10,89.0999984741211,89.0999984741211,87.79000091552734,88.33000183105469,81.49542999267578,760600
2019-04-11,88.94999694824219,89.87000274658203,88.76000213623047,89.66999816894531,82.73173522949219,871300
2019-04-12,90.0,90.97000122070312,89.69999694824219,90.79000091552734,83.76508331298828,813200
2019-04-15,90.94000244140625,91.48999786376953,90.19999694824219,90.87999725341797,83.84810638427734,946200
2019-04-16,87.72000122070312,89.87999725341797,87.5,89.5199966430664,82.59334564208984,1869200
2019-04-17,90.0999984741211,90.13999938964844,89.33000183105469,89.47000122070312,82.54721069335938,872800
2019-04-18,89.7699966430664,90.88999938964844,89.30000305175781,89.98999786376953,83.0269775390625,760800
2019-04-22,89.58999633789062,90.2300033569336,89.29000091552734,90.16000366210938,83.18385314941406,641500
2019-04-23,90.58999633789062,91.43000030517578,90.22000122070312,90.7300033569336,83.70972442626953,932100
2019-04-24,90.6500015258789,91.97000122070312,90.6500015258789,91.41999816894531,84.34632873535156,910900
2019-04-25,91.27999877929688,91.27999877929688,87.87999725341797,88.58000183105469,81.72608184814453,1059900
2019-04-26,88.69999694824219,88.94000244140625,87.48999786376953,87.76000213623047,80.96953582763672,1893000
2019-04-29,87.44000244140625,87.44000244140625,80.97000122070312,81.11000061035156,74.83406829833984,3803300
2019-04-30,81.45999908447266,82.11000061035156,80.94999694824219,81.0,74.73257446289062,2914600
2019-05-01,78.62000274658203,82.43000030517578,77.72000122070312,80.7300033569336,74.48347473144531,5235600
2019-05-02,81.04000091552734,84.66000366210938,80.72000122070312,83.41999816894531,76.96533966064453,3730700
2019-05-03,84.25,84.97000122070312,83.16000366210938,83.9000015258789,77.40821075439453,1673600
2019-05-06,82.80999755859375,83.97000122070312,82.1500015258789,83.20999908447266,76.77157592773438,1144900
2019-05-07,82.66999816894531,83.13999938964844,82.08000183105469,82.55000305175781,76.16266632080078,1769000
2019-05-08,82.62999725341797,84.45999908447266,82.02999877929688,83.26000213623047,76.81771850585938,2017800
2019-05-09,83.08000183105469,83.88999938964844,82.31999969482422,82.68000030517578,76.28260803222656,1783500
2019-05-10,82.55999755859375,82.55999755859375,80.51000213623047,81.7300033569336,75.40611267089844,1349300
2019-05-13,80.41999816894531,81.33000183105469,79.75,80.05000305175781,73.8561019897461,1388300
2019-05-14,80.41999816894531,82.12999725341797,80.33000183105469,81.38999938964844,75.09239959716797,1057800
2019-05-15,81.01000213623047,82.01000213623047,80.61000061035156,81.86000061035156,75.52603912353516,915500
2019-05-16,82.19999694824219,83.6500015258789,81.80999755859375,82.91000366210938,76.49478149414062,1631500
2019-05-17,82.19000244140625,83.23999786376953,81.76000213623047,82.22000122070312,75.85819244384766,809000
2019-05-20,81.83000183105469,82.43000030517578,81.48999786376953,81.79000091552734,75.46147155761719,1009200
2019-05-21,82.18000030517578,82.75,81.77999877929688,81.88999938964844,75.55372619628906,718700
2019-05-22,81.37000274658203,81.62999725341797,80.06999969482422,81.18000030517578,74.8986587524414,755600
2019-05-23,80.6500015258789,81.62999725341797,80.16000366210938,80.73999786376953,74.4926986694336,1542800
2019-05-24,81.0,81.26000213623047,79.47000122070312,79.72000122070312,73.55162048339844,1453500
2019-05-28,79.81999969482422,79.81999969482422,78.54000091552734,79.01000213623047,72.89656066894531,1994300
2019-05-29,78.94999694824219,80.0,78.0,79.69000244140625,73.5239486694336,1260200
2019-05-30,79.83999633789062,80.2300033569336,77.88999938964844,78.79000091552734,72.693603515625,1400600
2019-05-31,78.01000213623047,79.88999938964844,78.01000213623047,79.62999725341797,73.46858215332031,1919200
2019-06-03,79.38999938964844,80.62000274658203,79.02999877929688,79.80000305175781,73.62543487548828,1049700
2019-06-04,80.3499984741211,80.5199966430664,79.5,80.23999786376953,74.03137969970703,2216400
2019-06-05,80.19000244140625,81.16000366210938,79.69999694824219,81.0,74.73257446289062,888700
2019-06-06,80.18000030517578,80.41000366210938,78.83000183105469,79.55999755859375,73.85992431640625,1274900
2019-06-07,79.97000122070312,80.97000122070312,79.66000366210938,79.69000244140625,73.98062133789062,761900
2019-06-10,80.13999938964844,81.23999786376953,79.9800033569336,80.19999694824219,74.45407104492188,828300
2019-06-11,80.7699966430664,81.33999633789062,80.06999969482422,80.41000366210938,74.64905548095703,733100
2019-06-12,80.62000274658203,82.26000213623047,80.38999938964844,82.22000122070312,76.3293685913086,1074400
2019-06-13,82.37000274658203,83.75,82.22000122070312,83.56999969482422,77.5826416015625,1404700
2019-06-14,83.6500015258789,83.80999755859375,82.69000244140625,83.69999694824219,77.70331573486328,1365000
2019-06-17,83.76000213623047,83.76000213623047,82.2300033569336,82.29000091552734,76.39435577392578,1074400
2019-06-18,83.0,84.4000015258789,82.87000274658203,83.5,77.51764678955078,1084400
2019-06-19,83.56999969482422,83.7300033569336,82.73999786376953,83.37000274658203,77.39697265625,852300
2019-06-20,84.33999633789062,84.5,83.13999938964844,84.0,77.98185729980469,932100
2019-06-21,84.0199966430664,84.0199966430664,82.86000061035156,83.02999877929688,77.0813217163086,1626500
2019-06-24,82.94999694824219,83.48999786376953,82.37000274658203,82.87000274658203,76.93280029296875,1076600
2019-06-25,82.91000366210938,83.19999694824219,81.4800033569336,82.73999786376953,76.81210327148438,965200
2019-06-26,82.62000274658203,83.69000244140625,82.0999984741211,83.31999969482422,77.35055541992188,1229300
2019-06-27,83.62999725341797,84.87000274658203,83.4800033569336,84.16999816894531,78.13965606689453,1074100
2019-06-28,84.33000183105469,85.36000061035156,84.0,84.3499984741211,78.30675506591797,2101100
2019-07-01,85.30999755859375,85.55999755859375,83.75,84.30999755859375,78.26961517333984,932700
2019-07-02,84.22000122070312,84.7699966430664,83.06999969482422,83.62999725341797,77.63833618164062,786200
2019-07-03,83.87999725341797,85.22000122070312,83.87000274658203,85.04000091552734,78.94732666015625,500500
2019-07-05,84.56999969482422,84.98999786376953,83.94000244140625,84.9000015258789,78.81734466552734,542300
2019-07-08,84.87000274658203,85.02999877929688,83.37000274658203,83.91999816894531,77.90755462646484,791000
2019-07-09,83.37999725341797,84.05000305175781,82.20999908447266,83.19000244140625,77.22986602783203,961000
2019-07-10,83.37999725341797,83.98999786376953,82.13999938964844,82.19000244140625,76.301513671875,703100
2019-07-11,82.11000061035156,83.05000305175781,81.54000091552734,82.83999633789062,76.90493774414062,880100
2019-07-12,82.75,85.66999816894531,82.75,85.05999755859375,78.96588897705078,1379900
2019-07-15,85.08999633789062,85.23999786376953,84.2699966430664,84.51000213623047,78.45529174804688,769800
2019-07-16,84.61000061035156,86.01000213623047,83.88999938964844,84.94999694824219,78.86376953125,1698400
2019-07-17,84.5999984741211,84.5999984741211,82.0,82.25,76.3572006225586,2522400
2019-07-18,81.83999633789062,82.66999816894531,81.41999816894531,82.45999908447266,76.55216217041016,1570600
2019-07-19,82.6500015258789,84.3499984741211,82.33999633789062,83.6500015258789,77.65689849853516,875800
2019-07-22,83.88999938964844,84.38999938964844,83.1500015258789,83.22000122070312,77.2577133178711,1012700
2019-07-23,83.48999786376953,83.54000091552734,82.4000015258789,83.41000366210938,77.43411254882812,860800
2019-07-24,83.6500015258789,86.83000183105469,83.43000030517578,85.88999938964844,79.7364273071289,2019700
2019-07-25,85.83000183105469,86.36000061035156,83.44999694824219,84.06999969482422,78.04682159423828,1855100
2019-07-26,83.58000183105469,85.2699966430664,83.44999694824219,85.12000274658203,79.02159881591797,1344600
2019-07-29,84.8499984741211,85.80999755859375,84.62000274658203,85.05999755859375,78.96588897705078,1232600
2019-07-30,84.8499984741211,85.87999725341797,84.3499984741211,84.7699966430664,78.6966552734375,1437200
2019-07-31,81.76000213623047,84.41000366210938,79.5199966430664,83.7300033569336,77.7311782836914,3196600
2019-08-01,83.12999725341797,83.29000091552734,80.16000366210938,81.0,75.19677734375,2330500
2019-08-02,81.16000366210938,82.62999725341797,81.02999877929688,81.66000366210938,75.8094711303711,1308200
2019-08-05,81.0,81.48999786376953,80.56999969482422,81.16000366210938,75.3453140258789,2238600
2019-08-06,81.72000122070312,82.19999694824219,80.87000274658203,81.33000183105469,75.50311279296875,1005000
2019-08-07,80.91000366210938,83.66999816894531,80.52999877929688,83.5,77.51764678955078,2055800
2019-08-08,83.75,86.47000122070312,83.5999984741211,86.05999755859375,79.89422607421875,1821000
2019-08-09,86.08999633789062,87.05999755859375,84.4000015258789,84.4800033569336,78.42745208740234,1800200
2019-08-12,84.26000213623047,85.11000061035156,83.58000183105469,84.43000030517578,78.38102722167969,1097500
2019-08-13,84.52999877929688,85.58000183105469,83.80999755859375,84.62999725341797,78.56668853759766,1104700
2019-08-14,83.66000366210938,84.01000213623047,82.0999984741211,82.38999938964844,76.48717498779297,1097300
2019-08-15,82.63999938964844,83.16000366210938,82.0,82.9000015258789,76.96063995361328,1027700
2019-08-16,83.52999877929688,84.33000183105469,82.87000274658203,83.81999969482422,77.81471252441406,1075700
2019-08-19,84.62000274658203,85.80999755859375,84.0999984741211,84.30999755859375,78.26961517333984,1474500
2019-08-20,84.41999816894531,84.83999633789062,83.69999694824219,84.16999816894531,78.13965606689453,1491200
2019-08-21,84.76000213623047,85.16000366210938,84.1500015258789,84.26000213623047,78.22321319580078,1140700
2019-08-22,84.43000030517578,84.7300033569336,83.1500015258789,83.72000122070312,77.72189331054688,1237600
2019-08-23,83.58000183105469,83.58000183105469,81.87999725341797,82.2300033569336,76.3386459350586,1166200
2019-08-26,82.66999816894531,83.20999908447266,82.12000274658203,83.08999633789062,77.13701629638672,892300
2019-08-27,83.68000030517578,83.91999816894531,82.20999908447266,82.33000183105469,76.43146514892578,930500
2019-08-28,82.33999633789062,83.52999877929688,81.69000244140625,83.16999816894531,77.21129608154297,1004600
2019-08-29,84.0,85.30999755859375,83.76000213623047,84.12000274658203,78.0932388305664,881900
2019-08-30,84.5999984741211,85.5,84.22000122070312,84.48999786376953,78.43672180175781,819400
2019-09-03,83.68000030517578,84.5,81.87999725341797,82.05000305175781,76.1715316772461,1355300
2019-09-04,82.66999816894531,83.23999786376953,82.2300033569336,82.76000213623047,76.83065795898438,917200
2019-09-05,83.12000274658203,84.12000274658203,83.04000091552734,83.94000244140625,78.3998031616211,853900
2019-09-06,84.23999786376953,84.63999938964844,83.11000061035156,83.27999877929688,77.78334045410156,1586200
2019-09-09,83.41999816894531,83.80000305175781,82.47000122070312,83.29000091552734,77.79269409179688,1470700
2019-09-10,83.44000244140625,87.38999938964844,83.41000366210938,86.69999694824219,80.97760772705078,2586100
2019-09-11,86.61000061035156,89.16999816894531,85.75,89.06999969482422,83.1911849975586,2302000
2019-09-12,89.06999969482422,89.06999969482422,85.91999816894531,86.44999694824219,80.74411010742188,1145700
2019-09-13,86.5,87.41999816894531,86.37000274658203,87.0999984741211,81.35122680664062,1040000
2019-09-16,86.36000061035156,86.83000183105469,84.73999786376953,85.29000091552734,79.66068267822266,982200
2019-09-17,85.5,86.4000015258789,84.63999938964844,86.25,80.55731964111328,1322900
2019-09-18,85.66999816894531,86.94000244140625,84.91999816894531,86.79000091552734,81.06169128417969,1212200
2019-09-19,86.37999725341797,86.5999984741211,85.4800033569336,85.5999984741211,79.95021057128906,959600
2019-09-20,86.0999984741211,86.33000183105469,84.05999755859375,84.5,78.9228286743164,1623100
2019-09-23,84.2699966430664,84.55000305175781,83.69999694824219,83.88999938964844,78.35309600830078,858800
2019-09-24,84.2300033569336,84.55999755859375,83.01000213623047,83.18000030517578,77.68994903564453,1087800
2019-09-25,83.45999908447266,84.97000122070312,83.19999694824219,84.86000061035156,79.2590560913086,1064700
2019-09-26,84.4800033569336,84.6500015258789,84.0199966430664,84.08999633789062,78.53987884521484,620400
2019-09-27,84.58999633789062,84.87999725341797,83.36000061035156,83.79000091552734,78.25968170166016,699200
2019-09-30,84.2300033569336,85.26000213623047,84.16999816894531,84.77999877929688,79.18434143066406,1073500
2019-10-01,85.20999908447266,85.87999725341797,83.04000091552734,83.56999969482422,78.05421447753906,1262000
2019-10-02,83.26000213623047,84.05999755859375,82.0,82.19999694824219,76.77462768554688,1845600
2019-10-03,81.94999694824219,82.47000122070312,80.87999725341797,82.0999984741211,76.68123626708984,1252300
2019-10-04,82.37000274658203,83.47000122070312,82.36000061035156,83.29000091552734,77.79269409179688,759300
2019-10-07,82.93000030517578,83.8499984741211,82.19999694824219,83.43000030517578,77.92344665527344,771600
2019-10-08,82.94999694824219,82.94999694824219,82.11000061035156,82.1500015258789,76.7279281616211,1046000
2019-10-09,82.83000183105469,83.33999633789062,82.62999725341797,83.0199966430664,77.5405044555664,578200
2019-10-10,82.87000274658203,84.37000274658203,82.87000274658203,84.33000183105469,78.76405334472656,867600
2019-10-11,84.95999908447266,86.16999816894531,84.95999908447266,85.25,79.62332153320312,954700
2019-10-14,85.23999786376953,85.66999816894531,84.69999694824219,85.31999969482422,79.68871307373047,799900
2019-10-15,84.7300033569336,86.25,84.36000061035156,85.29000091552734,79.66068267822266,1361500
2019-10-16,84.25,86.68000030517578,84.16000366210938,86.0,80.32383728027344,1653500
2019-10-17,86.36000061035156,87.01000213623047,86.2699966430664,86.66000366210938,80.94026947021484,1085200
2019-10-18,86.73999786376953,87.30000305175781,85.87999725341797,86.55999755859375,80.84685516357422,1040400
2019-10-21,87.0199966430664,87.5,86.16999816894531,86.80999755859375,81.08036041259766,878500
2019-10-22,86.58000183105469,88.91000366210938,86.08999633789062,88.8499984741211,82.98571014404297,1117900
2019-10-23,89.0999984741211,90.04000091552734,88.48999786376953,89.04000091552734,83.16317749023438,1529000
2019-10-24,88.52999877929688,88.7699966430664,87.23999786376953,87.68000030517578,81.8929443359375,1520000
2019-10-25,87.3499984741211,90.19000244140625,87.3499984741211,90.11000061035156,84.16255187988281,1467300
2019-10-28,91.01000213623047,91.2300033569336,90.08999633789062,90.33000183105469,84.36802673339844,1533800
2019-10-29,89.83000183105469,91.16999816894531,89.45999908447266,90.5199966430664,84.54548645019531,2433200
2019-10-30,82.0999984741211,83.0,76.27999877929688,77.08000183105469,71.99256896972656,10644300
2019-10-31,77.08999633789062,77.80000305175781,74.93000030517578,75.63999938964844,70.64759826660156,4660900
2019-11-01,74.37000274658203,75.9800033569336,74.12000274658203,74.69999694824219,69.76964569091797,4215900
2019-11-04,74.2300033569336,75.80000305175781,74.2300033569336,75.52999877929688,70.54487609863281,5813600
2019-11-05,75.88999938964844,76.56999969482422,75.20999908447266,76.33999633789062,71.3013916015625,4339500
2019-11-06,76.70999908447266,78.73999786376953,76.16000366210938,78.61000061035156,73.42157745361328,2468800
2019-11-07,78.69999694824219,79.56999969482422,78.36000061035156,79.13999938964844,73.91658782958984,1964600
2019-11-08,79.06999969482422,79.37999725341797,77.9800033569336,78.05999755859375,72.90787506103516,1646800
2019-11-11,77.52999877929688,78.3499984741211,76.83000183105469,76.86000061035156,71.78707885742188,1055100
2019-11-12,76.75,76.8499984741211,75.45999908447266,75.5,70.51685333251953,1734500
2019-11-13,75.08000183105469,75.27999877929688,74.5,74.62999725341797,69.70426177978516,1689000
2019-11-14,74.61000061035156,75.43000030517578,74.38999938964844,74.66999816894531,69.74163818359375,1376300
2019-11-15,74.88999938964844,75.26000213623047,74.37999725341797,74.72000122070312,69.78832244873047,1044900
2019-11-18,74.51000213623047,75.30000305175781,74.4000015258789,75.19999694824219,70.23664093017578,1161600
2019-11-19,75.54000091552734,76.05000305175781,74.94000244140625,75.9000015258789,70.89044952392578,1236000
2019-11-20,75.4800033569336,75.98999786376953,75.05999755859375,75.55999755859375,70.57288360595703,968900
2019-11-21,75.51000213623047,75.80000305175781,74.41000366210938,74.5999984741211,69.67623138427734,932400
2019-11-22,74.98999786376953,75.70999908447266,74.4800033569336,75.58999633789062,70.60089874267578,791700
2019-11-25,75.91999816894531,76.56999969482422,75.5,76.20999908447266,71.17997741699219,841800
2019-11-26,76.02999877929688,77.30999755859375,76.02999877929688,77.05000305175781,71.96454620361328,2020600
2019-11-27,77.19000244140625,78.05999755859375,77.0199966430664,77.75,72.61833953857422,1527500
2019-11-29,78.13999938964844,78.20999908447266,76.80000305175781,76.8499984741211,71.77774047851562,922600
2019-12-02,76.94999694824219,78.47000122070312,76.8499984741211,77.75,72.61833953857422,1674700
2019-12-03,77.70999908447266,77.70999908447266,75.58000183105469,76.0199966430664,71.00251007080078,1386100
2019-12-04,76.04000091552734,77.08000183105469,76.0199966430664,76.38999938964844,71.34809112548828,983700
2019-12-05,76.62999725341797,76.86000061035156,75.72000122070312,76.30999755859375,71.27337646484375,1101800
2019-12-06,77.1500015258789,77.58999633789062,75.83000183105469,76.0199966430664,71.00251007080078,1129600
2019-12-09,76.08000183105469,76.58999633789062,75.75,76.2699966430664,71.23602294921875,821500
2019-12-10,76.08000183105469,76.77999877929688,75.45999908447266,75.80000305175781,70.79705047607422,1156200
2019-12-11,75.87000274658203,76.36000061035156,75.47000122070312,75.88999938964844,70.88109588623047,872600
2019-12-12,75.91000366210938,78.08999633789062,75.80000305175781,77.9800033569336,72.83316040039062,1229600
2019-12-13,77.51000213623047,77.62000274658203,76.12000274658203,76.55000305175781,71.96822357177734,1063900
2019-12-16,76.75,77.3499984741211,76.43000030517578,77.05000305175781,72.43829345703125,827900
2019-12-17,76.6500015258789,77.88999938964844,76.6500015258789,77.7699966430664,73.1152114868164,1091700
2019-12-18,77.5199966430664,77.9000015258789,77.33000183105469,77.75,73.09638977050781,1237800
2019-12-19,77.9800033569336,77.98999786376953,76.63999938964844,76.7300033569336,72.13745880126953,1616400
2019-12-20,77.01000213623047,77.20999908447266,75.5,76.80000305175781,72.20326232910156,2522300
2019-12-23,77.0,77.33000183105469,76.5199966430664,76.80999755859375,72.21265411376953,909700
2019-12-24,76.72000122070312,77.55000305175781,76.55000305175781,77.54000091552734,72.89896392822266,298500
2019-12-26,77.75,77.97000122070312,77.33999633789062,77.91000366210938,73.246826171875,590700
2019-12-27,78.08999633789062,78.5,77.79000091552734,77.93000030517578,73.26561737060547,1076900
2019-12-30,78.27999877929688,78.4000015258789,77.41000366210938,77.54000091552734,72.89896392822266,588300
2019-12-31,77.52999877929688,78.2699966430664,77.18000030517578,78.19999694824219,73.51947021484375,882300
2020-01-02,78.5,78.5,76.91000366210938,77.83000183105469,73.1716079711914,1258800
2020-01-03,77.11000061035156,77.80000305175781,76.77999877929688,77.73999786376953,73.08699035644531,892000
2020-01-06,77.06999969482422,77.62000274658203,75.86000061035156,76.51000213623047,71.93061828613281,1098300
2020-01-07,76.61000061035156,78.44000244140625,76.20999908447266,78.31999969482422,73.63228607177734,1147100
2020-01-08,78.33000183105469,79.69000244140625,78.2699966430664,78.80000305175781,74.08356475830078,1132400
2020-01-09,79.2300033569336,79.62999725341797,78.30999755859375,79.43000030517578,74.67584991455078,816400
2020-01-10,79.31999969482422,80.41000366210938,79.31999969482422,80.12000274658203,75.32455444335938,1427100
2020-01-13,80.0,80.62000274658203,79.66999816894531,80.45999908447266,75.6441879272461,938800
2020-01-14,80.29000091552734,82.08000183105469,80.29000091552734,81.75,76.85697937011719,1377900
2020-01-15,83.61000061035156,83.80000305175781,82.30000305175781,83.5,78.50224304199219,2229500
2020-01-16,83.81999969482422,84.93000030517578,83.54000091552734,84.0999984741211,79.06632232666016,2758100
2020-01-17,82.01000213623047,83.58000183105469,80.4000015258789,80.73999786376953,75.90744018554688,2780300
2020-01-21,80.4800033569336,81.05000305175781,79.93000030517578,80.19999694824219,75.3997573852539,1497500
2020-01-22,80.51000213623047,80.81999969482422,79.41999816894531,80.30999755859375,75.50318145751953,1045600
2020-01-23,80.18000030517578,80.22000122070312,78.87000274658203,79.80000305175781,75.02371215820312,1078000
2020-01-24,79.70999908447266,80.12000274658203,79.08000183105469,79.62000274658203,74.8544692993164,930200
2020-01-27,78.6500015258789,79.55999755859375,78.01000213623047,78.47000122070312,73.77332305908203,1462100
2020-01-28,78.4800033569336,78.98999786376953,77.8499984741211,77.87999725341797,73.2186279296875,2107400
2020-01-29,72.52999877929688,75.19000244140625,71.76000213623047,73.41000366210938,69.01616668701172,4850500
2020-01-30,72.1500015258789,73.48999786376953,71.80000305175781,72.63999938964844,68.29224395751953,1931600
2020-01-31,72.55999755859375,73.29000091552734,71.83000183105469,72.22000122070312,67.89739227294922,2216500
2020-02-03,72.93000030517578,73.13999938964844,71.7300033569336,72.01000213623047,67.69996643066406,1542900
2020-02-04,72.68000030517578,72.75,71.73999786376953,72.2300033569336,67.90679168701172,1328800
2020-02-05,72.75,73.44000244140625,72.29000091552734,72.73999786376953,68.38624572753906,1106300
2020-02-06,73.13999938964844,73.94999694824219,72.36000061035156,73.58000183105469,69.17597961425781,1699700
2020-02-07,73.61000061035156,75.66000366210938,73.61000061035156,74.37999725341797,69.9281005859375,1656600
2020-02-10,74.08000183105469,74.47000122070312,72.69999694824219,72.91999816894531,68.55548095703125,1092000
2020-02-11,73.0999984741211,73.66000366210938,72.63999938964844,72.72000122070312,68.3674545288086,741500
2020-02-12,73.0,73.48999786376953,72.66000366210938,73.31999969482422,68.93155670166016,1240200
