date,energy_sector,oxy,spstock
2020-03-10,35.5499992370605,14.3400001525879,2882.22998
2020-03-11,33.6699981689453,11.8000001907349,2741.379883
2020-03-12,29.4699993133545,11.8900003433228,2480.639893
2020-03-13,32.189998626709,14.2600002288818,2711.02002
2020-03-16,27.8099994659424,12.0200004577637,2386.129883
2020-03-17,28,11.3400001525879,2529.189941
2020-03-18,23.9799995422363,10.5299997329712,2398.100098
2020-03-19,25.6100006103516,10.8299999237061,2409.389893
2020-03-20,25.8600006103516,10.2299995422363,2304.919922
2020-03-23,23.5699996948242,9.6899995803833,2237.399902
2020-03-24,27.3500003814697,10.7200002670288,2447.330078
2020-03-25,28.6399993896484,12,2475.560059
2020-03-26,30.3899993896484,12.8299999237061,2630.070068
2020-03-27,28.3299999237061,11.6099996566772,2541.469971
2020-03-30,28.6200008392334,11.0100002288818,2626.649902
2020-03-31,29.0599994659424,11.5799999237061,2584.590088
2020-04-01,27.6200008392334,10.7399997711182,2470.5
2020-04-02,30.1499996185303,12.7700004577637,2526.899902
2020-04-03,29.8299999237061,13,2488.649902
2020-04-06,31.4099998474121,13.4399995803833,2663.679932
2020-04-07,32.0800018310547,13.8400001525879,2659.409912
2020-04-08,34.2200012207031,15.5600004196167,2749.97998
2020-04-09,33.9099998474121,15.3599996566772,2789.820068
2020-04-13,33.7999992370605,15.3299999237061,2761.629883
2020-04-14,33.6399993896484,14.8999996185303,2846.060059
2020-04-15,32.060001373291,13.6099996566772,2783.360107
2020-04-16,30.6900005340576,12.1999998092651,2799.550049
2020-04-17,33.9500007629395,13.6300001144409,2874.560059
2020-04-20,32.8899993896484,12.5900001525879,2823.159912
2020-04-21,32.310001373291,12.3400001525879,2736.560059
2020-04-22,33.4599990844727,13.0200004577637,2799.310059
2020-04-23,34.5400009155273,13.8699998855591,2797.800049
2020-04-24,34.6199989318848,13.8100004196167,2836.73999
2020-04-27,35.3699989318848,14.1499996185303,2878.47998
2020-04-28,36.1800003051758,15.1700000762939,2863.389893
2020-04-29,38.8600006103516,16.7800006866455,2939.51001
2020-04-30,38,16.6000003814697,2912.429932
2020-05-01,35.8499984741211,15.2399997711182,2830.709961
2020-05-04,37.0900001525879,15.5200004577637,2842.73999
2020-05-05,37.1199989318848,15.3199996948242,2868.439941
2020-05-06,36.1500015258789,13.3999996185303,2848.419922
2020-05-07,37.0900001525879,13.8800001144409,2881.189941
2020-05-08,38.7799987792969,15.0200004577637,2929.800049
2020-05-11,38.0999984741211,15.0299997329712,2930.189941
2020-05-12,37.4300003051758,14.5799999237061,2870.120117
2020-05-13,35.7299995422363,13.4399995803833,2820
2020-05-14,36.1300010681152,13.7600002288818,2852.5
2020-05-15,35.9900016784668,13.8199996948242,2863.699951
2020-05-18,38.9300003051758,15.0699996948242,2953.909912
2020-05-19,37.8400001525879,14.3699998855591,2922.939941
2020-05-20,39.3499984741211,14.9899997711182,2971.610107
2020-05-21,38.7200012207031,14.25,2948.51001
2020-05-22,38.4799995422363,14.1300001144409,2955.449951
2020-05-26,39.5499992370605,14.3999996185303,2991.77002
2020-05-27,40.060001373291,14.4200000762939,3036.129883
2020-05-28,38.939998626709,13.6400003433228,3029.72998
2020-05-29,38.7599983215332,12.9499998092651,3044.310059
2020-06-01,39.439998626709,13.8100004196167,3055.72998
2020-06-02,40.5400009155273,14.75,3080.820068
2020-06-03,41.7299995422363,15.4499998092651,3122.870117
2020-06-04,41.7400016784668,15.5500001907349,3112.350098
2020-06-05,44.8400001525879,20.7900009155273,3193.929932
2020-06-08,46.8600006103516,24.3999996185303,3232.389893
2020-06-09,45.0999984741211,23.1800003051758,3207.179932
2020-06-10,42.8800010681152,20.7600002288818,3190.139893
2020-06-11,38.8400001525879,17.4099998474121,3002.100098
2020-06-12,39.8199996948242,18.5,3041.310059
2020-06-15,39.939998626709,19.0499992370605,3066.590088
2020-06-16,41.0900001525879,20.2900009155273,3124.73999
2020-06-17,39.689998626709,19.0400009155273,3113.48999
2020-06-18,40.1800003051758,19.6700000762939,3115.340088
2020-06-19,39.5699996948242,19.7099990844727,3097.73999
2020-06-22,39.25,19.9099998474121,3117.860107
2020-06-23,39.2900009155273,19.7900009155273,3131.290039
2020-06-24,37.1100006103516,18,3050.330078
2020-06-25,37.8199996948242,18.5400009155273,3083.76001
